Id,SalePrice
2658,160692.48560181158
2718,166714.14697373283
2414,206115.69069625606
1989,122700.91939113471
625,203276.40007403085
333,101745.76008466133
1327,126892.64057294186
858,157260.81349187862
95,175085.14917414694
1568,169018.7907735003
2482,166879.30136240504
1364,139197.35185045155
2584,156414.96310109197
818,290010.11337444617
2673,170540.52133977367
2089,152054.29831931053
1297,176790.30111178773
790,118802.14084876716
2616,191374.09963229595
720,183252.769569279
222,151306.9412500764
557,130831.41643442531
1148,213094.10198364806
2766,158960.79852103742
534,184617.30919317857
1452,124766.03450986207
630,148471.98271032562
2648,118152.328491489
125,152146.6275361167
1904,74246.47767037239
1670,116215.09888695795
756,101927.00076058999
717,199901.6501655779
1032,173354.63090873917
852,209812.3840398755
1731,184931.58036823856
2639,122429.81177353021
2071,88287.26584112196
1267,131872.38342853362
1851,193272.77547342665
567,179491.1930656465
2439,218407.9421810175
1898,154464.0621744459
647,175866.71295230047
2256,223048.8300465683
979,117346.64371793481
1444,213355.84286905458
2485,123684.77968582111
157,137884.03305209463
88,124570.61041692186
2003,116657.5628480903
186,172371.04419852374
1425,255643.7018967551
2695,140149.89417665201
738,102389.03730095463
395,162100.362328159
1353,146347.12496774443
1878,143572.05786441496
390,154492.47231207427
1456,234561.74322731202
1103,281051.5556661795
1387,133723.57416205594
2070,153997.273452867
1199,177752.21230907913
2479,183695.26312913842
501,305333.34673927457
2362,108844.58497347453
1718,197894.62590891955
2188,96576.21954720707
1483,151095.14761865535
2557,88829.00069419487
437,371523.8119092125
2224,178965.82836897462
1628,170355.24148481645
397,135256.97312479708
587,198757.98390538717
971,153739.03698939065
2611,145364.5030995232
1887,106934.91138691819
2399,332178.9589945722
2148,200445.3374460042
304,114809.04184672616
1997,148841.9510592812
2817,127525.54566264838
1431,197241.17561759998
427,378288.54752165696
263,129885.3026620862
598,177847.5384717409
2895,218458.39726254315
687,149296.2523299566
1822,140047.32469791017
2191,104535.1858831523
179,135996.68126947363
1009,190793.2445900521
2010,138207.09372479384
1991,147150.00873066005
1411,156990.39552191464
1721,238533.5100524092
1144,199200.2528344868
593,211627.14486250584
575,280043.8766537648
1249,170330.83728677663
1604,129020.03425937291
1064,480145.6877772265
1923,161614.9350547297
1988,118665.43604583637
2325,171962.05249115036
114,171646.37664406133
2700,141894.6101258378
217,143445.7452816165
343,165175.79512848117
386,234323.8181985842
2005,144081.00990212458
2908,139096.36584505788
1814,212980.04349522505
2446,578032.4612153315
208,166552.434846202
1679,134258.41878495924
822,325973.86800217035
6,196347.6181365797
1781,401368.98182142316
2397,261773.63644134882
2340,301414.3752212675
1618,187663.5081775451
2843,104425.83614696281
1061,360443.3874480453
2786,125085.98607844458
1935,139937.1672212676
1341,129971.23089056225
521,258694.48009645945
2136,151902.84388487542
996,193227.65701784682
227,159363.43238616682
135,169544.2699807248
1167,169328.07351470055
294,243762.7553809254
1776,201300.10226361384
540,177860.32643997332
1717,176211.58150693862
2303,128631.92480681249
116,168816.73709558265
127,146339.03172283882
1371,139146.25020558672
1014,159086.07473945693
1507,117458.32671832644
702,135017.35403276005
