Id,SalePrice
2658,120395.62867412229
2718,190567.80075859884
2414,202066.68227919826
1989,141567.48051475504
625,176607.6637680385
333,79487.98871009193
1327,110804.81642263372
858,166613.44755805354
95,198376.0442486078
1568,171970.02341283558
2482,209821.59086929035
1364,149357.32564457937
2584,174518.90342035115
818,192125.01147896034
2673,148117.81342331273
2089,149249.30657992023
1297,142232.04719583015
790,132581.34569660906
2616,199759.13968349397
720,221003.54939634507
222,152433.31403966423
557,120680.41920507237
1148,234091.23080632725
2766,153377.90790796315
534,235368.14944176833
1452,122552.32410642851
630,116127.85626363356
2648,160014.34744037205
125,174747.29656120983
1904,27051.266212818096
1670,98730.29201120675
756,90635.9314073562
717,221745.91408636008
1032,160684.80234688122
852,251056.90034796053
1731,178320.27098277851
2639,89540.68429529952
2071,82976.20240610975
1267,161496.9717169278
1851,229493.24381684457
567,162020.31443900862
2439,218535.5828323311
1898,167697.34624695827
647,169589.54390551732
2256,249731.0623451877
979,94621.86979531216
1444,216507.3073131108
2485,127900.44781496527
157,124113.00194306092
88,131515.0528524816
2003,119069.00581923939
186,236717.9519842009
1425,283069.7466505567
2695,132784.2764271797
738,112360.400232502
395,174140.36629140834
1353,178458.00442610667
1878,149647.9950544036
390,189742.0620971998
1456,220719.8504266644
1103,305389.3910129931
1387,131186.7877571073
2070,139454.7462808481
1199,168159.4991266387
2479,185283.2243084683
501,308067.8543284558
2362,98886.28408631976
1718,217006.78633237985
2188,82860.81593850798
1483,189148.76085361696
2557,85131.81562370642
437,295346.444707052
2224,186523.5722667958
1628,207943.83485566778
397,133525.72252692463
587,197254.08501654599
971,175555.8356871905
2611,165573.59124769978
1887,121772.55300223902
2399,355500.4569905249
2148,249522.63127849402
304,129430.37994316992
1997,124342.15216942187
2817,83424.70571985192
1431,153787.7555342229
427,348095.0757282309
263,122968.42915431359
598,173365.71698059078
2895,265983.13521859713
687,154245.32969328784
1822,148264.21772392705
2191,85452.98123907224
179,119224.83638958464
1009,298636.4018235651
2010,109308.90012421955
1991,142180.36528975176
1411,178116.064117858
1721,279368.62656015856
1144,187406.6285315835
593,233135.15175147884
575,322144.7346545054
1249,199854.64693013995
1604,128004.00089849762
1064,420355.5971527407
1923,166882.5804911976
1988,137542.69716794108
2325,158390.37347124686
114,172299.4241364633
2700,209206.88268553664
217,136542.2511019789
343,180750.5405879853
386,234593.0092851201
2005,127091.69467623878
2908,144914.0903670524
1814,251022.2564725327
2446,341531.4064577589
208,140126.97813638678
1679,108198.59266814892
822,352016.0030750824
6,172440.73441031348
1781,390555.8112076393
2397,272116.87811835227
2340,354545.85127037833
1618,145818.9185665516
2843,115700.1348696624
1061,312945.07474290155
2786,122864.30825665453
1935,147406.35594649328
1341,96299.18034761678
521,287781.1164327809
2136,133100.81455665093
996,154859.35944309787
227,112879.30127841716
135,179705.1561749007
1167,130296.64179528008
294,206416.58029332888
1776,244841.92266822577
540,228590.0668327997
1717,217006.78633237985
2303,121511.87221534023
116,195991.65588575462
127,150717.59048479667
1371,129162.0318621359
1014,179901.67100431575
1507,122596.33871837167
702,125101.20411394408
750,148126.80561707696
261,135860.32035548013
1559,45846.71875762005
577,262984.23560666316
2812,213646.82169812033
2080,169806.85352092067
1368,151489.7220614587
2376,124268.61547542279
659,149657.66568211152
1235,134098.19819267385
332,79176.0045598659
1917,167119.77655444492
2094,214617.98583835294
1460,248156.29828802694
1471,206998.94109617628
1509,112671.81656860132
1922,131549.88599928498
433,433201.0897459686
460,335998.04071663803
1116,259722.02382862032
1137,184939.4097065119
53,230626.9560030331
2354,206436.89660528392
1475,248829.18595581074
1761,395647.20318122813
842,133473.0942639684
2739,163533.5609959686
2509,179740.29267454334
1007,225487.26336119
2610,177096.16988166922
1952,141949.74663242785
2719,189475.66696143217
2921,79799.97286031797
1966,143771.22102068522
292,117664.88787184672
1204,183042.07016147548
1829,248613.27686635742
2419,206556.56566755008
391,175653.91620120758
798,130634.68047488198
481,209746.45200616829
193,198241.0635610573
555,127874.60686192606
899,58289.62470936446
2357,168462.6803544761
328,127310.93411856546
1356,117084.39413581892
1154,121148.39543041139
1730,185516.92851407448
2249,150014.61292083026
1119,243024.84075444582
2856,125482.85455777691
1394,129894.2687301333
2587,137417.85711061474
61,283174.0568195913
2661,182072.79873499856
2711,149321.5461408981
1147,186462.06242989234
757,148424.67578016687
2623,106653.13668029825
2378,146400.19715468946
1413,149899.25421983626
1722,268204.5921891216
1112,192407.74567171524
1623,155414.03999269425
1201,190233.03808527283
1513,115532.84223111073
957,239330.40751337496
1171,307252.19141750556
1145,210492.14704905666
2726,227611.503321366
703,155730.67939542263
760,111918.42646496996
1964,150283.87959213433
2512,190514.44149348556
159,158595.69122305053
1281,151826.6008078461
468,179198.20847943184
290,140065.19617489853
665,132117.42914303788
1463,254015.65574834362
1792,221205.05395402957
923,145340.13396557956
500,237232.00850623814
1408,138316.6201851017
331,84584.61309686968
170,105328.43430577885
2192,90773.74982356523
2571,254026.54065586353
2314,139413.4942076516
2647,114319.19872949108
422,356349.8943883212
2457,331239.48158945184
1838,230221.1437435801
2805,250704.42121004028
1645,173521.33051295264
1711,278409.75719995575
2825,231935.75597515533
322,369940.89275306184
2103,285410.006320003
342,144450.58012284018
600,98886.6626290709
488,158898.49390813676
1725,361212.43602674163
2246,283676.4876489826
2847,161231.6540975746
806,252343.0004485414
530,202744.57943727443
963,200524.4182577962
2678,81337.65816110457
171,84742.30861436282
2401,359782.28785493417
805,224750.56051206583
2259,248761.08471815928
1748,206452.6340412666
1361,137065.75651544562
1677,134672.86858304305
1406,157001.5051392437
2322,215597.00654409634
688,152433.34180627202
143,147203.80375867378
804,220321.35122355662
1214,174249.98752519046
2828,164090.24699880937
1999,160521.73855836748
2467,195550.20250904516
2665,188723.8435367834
1538,273063.60485673323
398,98626.36038492325
2822,141326.65118220428
2157,189148.76085361696
1856,177031.9761575777
1269,130284.5328249792
2570,136074.41326306463
2320,239748.43936294582
1517,116477.46386601742
2304,132346.31659137394
1312,101916.40922268978
2012,141633.9198484173
506,218839.14260291963
2865,158648.88730013347
2367,123361.45578790613
554,134136.74023510178
238,136733.2147103201
1954,122448.5817515206
2488,172706.72626195976
2291,80579.93323588303
1969,124693.52344569651
2725,155134.69426465168
1482,189148.76085361696
2763,209191.5821851963
503,225972.65615993075
1584,271827.810877651
1531,135636.36542914045
2210,149088.0312066675
459,361966.5554492675
556,130214.48798862126
1347,136872.73656890925
1290,105911.1505330344
1388,129140.14930760744
1571,167269.32496179454
2754,240291.36518003137
765,140806.42523666014
2494,131480.2197056782
2870,144551.55993900145
7,307026.4656324934
1114,257210.82538510155
2418,248754.23636406424
291,97881.04388478602
18,382242.3843379052
39,365364.30504045263
1001,327586.37182811904
2442,221664.60579973113
616,144866.84667549306
2680,83857.09171288529
1414,117206.28238302303
289,143506.74334004353
40,278761.88556173263
860,124216.55502659327
409,152181.65321313744
673,146874.40303504607
2427,230912.90992884434
2036,191912.78351852373
2564,128984.34650387
642,181007.89102201074
1008,167110.216546554
1908,122847.64876875511
2519,237188.96801778057
1369,106822.01911617555
2855,163913.63703728621
712,130576.85479223279
1943,114903.32573482234
1958,155649.44764068053
107,228368.49590245553
2295,191680.4644440572
704,108902.35508422538
676,149437.12910676363
259,165038.49422951724
93,267494.29810716334
106,229401.06692307192
2315,147457.1192623016
1050,123315.246451343
1095,208966.30235922764
2709,134219.1678496079
758,165309.70914779254
1496,135712.9419313802
2370,134672.86858304305
2458,285956.07321858633
2733,126086.0759319539
161,270230.8622550975
726,150011.0052984629
845,247043.79610733638
947,246934.20264016205
2232,103585.57266485089
2563,128265.0879947553
2299,142675.94614202078
211,67377.438317335
605,175547.22203617744
1478,259952.91461052903
2247,283676.4876489826
2274,164261.6501940797
2869,190076.90762373505
967,225885.76256429782
2656,91438.02384033597
667,168685.1976416981
1042,122893.47956256708
2023,149790.84726586615
2447,320122.0350977292
2055,148203.3821193167
2275,292838.27672521403
2204,203230.56435510298
1563,284482.667520338
483,241192.8630266572
796,174610.4338484385
1526,135662.58492493076
2042,145827.52287100482
442,357355.3238612305
1693,273659.76083883183
1468,216204.1260852734
1430,192339.482929296
2605,166360.9169065358
1529,220707.65691989177
335,140338.82755407225
1287,123905.13869049394
31,101515.82803445071
1785,305620.0647569185
82,148402.44244949502
2620,117690.32251552699
252,215816.8646855005
721,86354.47908569805
2165,218861.65320308544
2316,146460.30344040535
775,123592.20818339007
1558,51492.19570007079
17,228408.45084263085
1022,265376.555724939
925,111771.07580747778
438,288946.5206842751
1270,159693.86540385918
1272,130882.2816296409
215,116937.36648786232
266,217781.4634098052
2402,268199.09185299854
1250,124615.81131520335
1984,109990.59071439198
1279,129608.31480432204
377,230440.07983306752
1252,174819.13283806632
2156,257387.56438648963
499,260941.30605278778
1374,110071.44392638293
2898,198920.69993270625
