Id,SalePrice
2658,159566.22772145976
2718,160834.81391391304
2414,200531.64784746975
1989,123124.25776205322
625,202054.14493195325
333,102182.04871329373
1327,127502.0528698557
858,155933.52229464345
95,173820.88052235352
1568,166920.97091471468
2482,161566.65292342
1364,139738.23957713455
2584,156405.0855206851
818,284402.2769976171
2673,171699.44857131722
2089,152231.44681678034
1297,173133.27711363483
790,118058.12161947819
2616,192817.03922688015
720,181138.70915042338
222,150879.40500279667
557,129961.42161219189
1148,211262.21649700028
2766,158558.82495563175
534,185419.43793953548
1452,124935.56991050032
630,154993.80382666516
2648,113806.12671311876
125,152066.18206164276
1904,75514.20234718791
1670,116618.629160757
756,101105.43291854076
717,211676.13685100235
1032,172508.67719002056
852,213998.70661777275
1731,187188.48709114594
2639,119676.31649758146
2071,87309.83638918126
1267,132799.23570168152
1851,194857.86293274458
567,183833.3223775822
2439,218014.28359716266
1898,154240.3383458232
647,175928.75148624013
2256,230233.29057863608
979,117227.45187524869
1444,212777.02741328892
2485,123864.87773899146
157,137466.24631173594
88,124323.55501099092
2003,116637.28387653764
186,180835.43205413318
1425,257821.27965006634
2695,140872.34532553
738,102939.20932934288
395,161398.5985761956
1353,149896.63716136
1878,143474.62559960055
390,153182.63069361195
1456,232738.51152985822
1103,290092.23535863403
1387,131702.00569196366
2070,154350.51407509216
1199,180902.20370885733
2479,183751.75661482132
501,319859.0783930394
2362,110455.4503545517
1718,200025.71395716976
2188,99032.3490671925
1483,149833.3884529827
2557,89045.69897601592
437,366330.08152029885
2224,180659.80235130183
1628,170214.9639929826
397,134530.2712360899
587,202250.6550592376
971,152742.80726424782
2611,145377.24824184613
1887,109534.74819180334
2399,338734.375462061
2148,204206.73013958993
304,115229.87530326634
1997,148868.39127208805
2817,128034.1760209814
1431,196880.84335200908
427,364117.9904057465
263,129793.08767022268
598,176610.6042041359
2895,227505.89206328752
687,149360.3735924319
1822,140222.42357532284
2191,105704.21004604934
179,137176.24927483618
1009,188648.97961876434
2010,138274.1765709023
1991,146802.9586840572
1411,155584.23015300077
1721,240273.27600011585
1144,198755.53423599817
593,212047.37132186216
575,286279.73612435954
1249,171195.05037627445
1604,129989.43443705009
1064,492916.73905362724
1923,161825.8881824973
1988,118848.29678440538
2325,171761.222111257
114,182949.6579739071
2700,135819.36401870992
217,136234.1881571686
343,166881.85345041164
386,234318.73143268103
2005,151319.53619485963
2908,139416.787120714
1814,217329.03994923306
2446,551342.835913699
208,171651.52196529094
1679,123264.44786367769
822,331216.672219881
6,194442.9717897562
1781,399780.15326736285
2397,262491.8245107609
2340,300029.299396159
1618,187886.8916987273
2843,98913.64317738029
1061,356574.2383165534
2786,125295.40123575693
1935,140089.51259742354
1341,131587.48021002754
521,258813.2078723415
2136,151117.6963922307
996,192301.03569228147
227,157782.3337156435
135,168397.88559101848
1167,165370.40450335175
294,241553.9883435173
1776,196863.02163057425
540,178474.84644899826
1717,185145.18785368087
2303,128438.35636248604
116,168715.84816367057
127,145571.4540860911
1371,140061.6086577796
1014,157955.84022507945
1507,120183.43346620562
702,134323.4138928694
750,161503.64655987028
261,156923.94751585447
1559,95731.7621784935
577,208169.90534481188
2812,207751.43942242273
2080,142738.72336812236
1368,125810.84631858257
2376,130498.856783767
659,114524.16098642859
1235,122440.1963151554
332,78057.50250101027
1917,137855.64882601687
2094,288708.0601649542
1460,263214.1553421676
1471,202889.08022629903
1509,131181.7324347288
1922,138847.07171632134
433,449400.4616196443
460,256065.93151145085
1116,227093.71849450452
1137,169012.1618113528
53,170052.01017094095
2354,233715.65426718385
1475,196167.14449288198
1761,624825.0837276087
842,152523.48590349237
2739,193046.4117973101
2509,151152.45586877645
1007,212150.0682319061
2610,179083.7623979906
1952,91207.28773102936
2719,147306.34246025555
2921,105824.62419630194
1966,129106.49018058294
292,127112.54574658064
1204,190698.23653942163
1829,258983.86666024287
2419,197435.30022737663
391,156746.12201715534
798,109555.9661557483
481,191970.28255033848
193,195560.3893542959
555,129721.88312867991
899,77480.50951458451
2357,190350.12323152105
328,127355.56029150252
1356,119405.08613621005
1154,119525.90560736788
1730,179579.3715462573
2249,157145.74633027578
1119,260664.45203791288
2856,136917.6778798324
1394,137507.34920114337
2587,120929.25735263413
61,355820.6656582393
2661,203288.13526822478
2711,140460.65484347218
1147,202183.18493878635
757,141527.59314405307
2623,100538.13682580725
2378,155458.48773963723
1413,142498.77926147185
1722,213635.56961650678
1112,222270.4891272652
1623,196836.9329276173
1201,193529.3005681277
1513,117909.40619871797
957,210700.06514250382
1171,256711.13804304044
1145,210595.61616627907
2726,240900.8743132497
703,176307.9690240861
760,97766.08168471498
1964,142065.82376566296
2512,164800.6951022296
159,132056.27518075038
1281,162517.91850463406
468,185873.41184773407
290,115100.1993488377
665,89244.58701506429
1463,259065.15082145797
1792,242234.1156023894
923,138086.61992733378
500,267280.27456907404
1408,156666.77606361508
331,85436.90516251713
170,125472.50259581696
2192,105651.14262576889
2571,291494.889407013
2314,171791.9330608086
2647,109130.30944305816
422,431903.9870825162
2457,353510.566182608
1838,236041.13200451148
2805,252078.77197638986
1645,163040.09972712188
1711,288452.49010784033
2825,278913.3484758813
322,359949.5982747127
2103,265464.8005539652
342,115493.81628111078
600,127495.46864518609
488,203936.03886328425
1725,372924.62963949714
2246,267899.736334207
2847,177504.99152557866
806,250089.16616726763
530,237641.06152412243
963,173713.53386895993
2678,97034.43257256728
171,96595.40897764446
2401,399920.30649845063
805,244094.70583548484
2259,219425.42590739683
1748,166235.4610452279
1361,146878.34638172554
1677,134278.3934343882
1406,155346.1909079993
2322,244166.38790394296
688,154440.89013419155
143,133064.51928839993
804,209891.6263695744
1214,164800.57809238846
2828,175221.64781346222
1999,198281.85555014393
2467,197501.11580193834
2665,149717.1824771217
1538,337247.0962653791
398,122081.75776912912
2822,139327.0791739787
2157,146642.1697808096
1856,189918.3874199036
1269,110330.82483905478
2570,112845.24713546106
2320,227064.51300971405
1517,117991.284570733
2304,127961.38055727693
1312,97652.75707564615
2012,141357.85067573705
506,231508.03995256155
2865,190271.24627740768
2367,118430.1685592533
554,92976.66647578357
238,131656.02969383838
1954,121479.55682947775
2488,123236.58780734906
2291,112288.65567537477
1969,116403.56594229254
2725,158101.9199127352
1482,149833.3884529827
2763,202136.50966456538
503,251291.99070480425
1584,238614.7649555275
1531,144882.56561904988
2210,139658.21763551206
459,365110.0658379134
556,136876.9317290438
1347,154078.98807928443
1290,92810.18530312779
1388,118606.78798359835
1571,206127.80581489534
2754,192842.75122534274
765,152217.51619167847
2494,125717.10286596835
2870,193142.90591126407
7,185724.69814905347
1114,254375.0559202875
2418,281839.330821036
291,185074.33440205976
18,331660.2177743033
39,407643.34054145275
1001,290778.9363609956
2442,242054.90147349163
616,125144.28689553998
2680,90428.98060382181
