Id,SalePrice
2658,151081.86137154503
2718,132591.92760541744
2414,188048.32884110228
1989,121037.57320731643
625,178858.1381565499
333,113842.23882855086
1327,126241.15819194695
858,171030.9938547535
95,198482.56722770908
1568,177216.48807377275
2482,163768.14839092
1364,129288.0804741899
2584,145976.43098909533
818,270617.16818572057
2673,168827.90232455096
2089,133586.306229312
1297,144722.631135521
790,101254.21466291185
2616,188664.07349386008
720,185576.55106999213
222,177026.67994105103
557,129594.58045686372
1148,215648.3610728099
2766,171447.95449833194
534,191292.18980976308
1452,135156.825301469
630,137361.9148016915
2648,126340.17172404783
125,151491.94807225608
1904,77638.36761070284
1670,120069.82331156913
756,99563.16804964628
717,233390.003500378
1032,158812.940783803
852,225381.56944563074
1731,177539.2213720057
2639,126764.07203858873
2071,102693.25520303521
1267,113690.8863029104
1851,195301.73146919897
567,161035.32191377555
2439,211621.37567576815
1898,162382.84105262664
647,168831.04759559472
2256,256244.8396244321
979,125599.16950078701
1444,234344.84699412173
2485,126517.26897101238
157,134176.21979291923
88,132583.3284836878
2003,112602.28645682642
186,201991.30263809036
1425,256069.7009973106
2695,132447.17317631666
738,102653.88610851587
395,156870.36751544964
1353,173892.74620975964
1878,148948.87868150423
390,161505.49021536662
1456,236028.68806088556
1103,358707.7370371013
1387,124491.99398549797
2070,178558.92900237153
1199,174482.91410580793
2479,180623.79356260996
501,326122.44165507634
2362,107672.28953820915
1718,210766.9649508343
2188,90715.44733767952
1483,160262.37152261604
2557,87735.56323798021
437,345439.8906802307
2224,202535.2560373331
1628,163645.3837567747
397,140192.93356634685
587,199785.34676853547
971,108239.87139559485
2611,138663.72440220974
1887,112217.06771442399
2399,374355.2321776451
2148,206856.90489246888
304,116234.27696320343
1997,128337.20730173725
2817,98052.39637045733
1431,189915.44289276443
427,399614.8452954468
263,134032.13084426365
598,176308.35331101928
2895,213573.62135356842
687,149526.73508313845
1822,144897.50383780128
2191,89751.6024906483
179,129994.80910335299
1009,206050.54915443296
2010,131225.13797117546
1991,140507.67927832413
1411,99286.58140309076
1721,235153.89904081816
1144,206820.29217616218
593,222690.08703559148
575,279576.4719844196
1249,183863.85142835215
