Id,SalePrice
2658,165772.6003508601
2718,155684.41680480388
2414,198502.46429676132
1989,116764.4723235913
625,209832.82409416905
333,106228.99147351584
1327,121702.12355725929
858,155986.77328566258
95,175805.70506171
1568,169849.23709703586
2482,163254.91915817084
1364,139233.34301653932
2584,164582.2102662492
818,278929.32719225617
2673,160337.20155626835
2089,132954.81571001685
1297,152784.99931727658
790,120758.46569609205
2616,199624.26867835343
720,194262.36662635772
222,148017.26309639117
557,136686.87376638016
1148,201392.16573739884
2766,158624.0686927389
534,188989.0817504826
1452,129086.36381956347
630,135777.27845635518
2648,120198.44213119186
125,157170.5385724504
1904,86125.97837056732
1670,121043.10664695868
756,110476.37313034508
717,223097.3741413957
1032,169338.13573426905
852,214379.40677460397
1731,187924.01882470565
2639,117122.47378664832
2071,94835.08638593182
1267,140850.72584470213
1851,197600.48161981202
567,186459.5654081831
2439,217151.03588784827
1898,145441.56204642652
647,182116.64504267398
2256,225273.06331244524
979,116856.22068571972
1444,210678.11233473677
2485,131320.24479580397
157,133513.6253813859
88,127203.36223925347
2003,122942.06772008984
186,194164.38405045075
1425,257967.11686551303
2695,136211.71181572363
738,115871.92269656424
395,156513.3262984194
1353,166007.85036459353
1878,139730.29951507432
390,155280.91675337058
1456,225679.5300361006
1103,298021.9372664199
1387,139234.10630257678
2070,146202.48820487878
1199,178639.01337361606
2479,181001.3572427876
501,317637.3543435087
2362,113586.54298240723
1718,195727.07459393246
2188,101245.686660691
1483,155013.18407157052
2557,96240.1019123756
437,358315.4563471938
2224,185608.76187992425
1628,178661.92304279367
397,138115.95054146525
587,167844.75422550435
971,118546.50535166771
2611,142146.06319070715
1887,112266.76863197942
2399,327652.35199082486
2148,202843.41577296442
304,118888.97350041839
1997,141421.75926524235
2817,121322.9561579984
1431,200816.89245738712
427,359717.93954965065
263,133180.81036045623
598,173360.31665488903
2895,226578.35457686766
687,149940.92175633105
1822,135156.60899804762
2191,97690.60219630928
179,132034.01793684746
1009,187831.72397727298
2010,134196.94414344698
1991,153851.4746383077
1411,160677.81412903804
1721,233059.13137606456
1144,195786.76565682713
593,212818.6881143999
575,259315.91077486385
1249,179538.70377507267
1604,131459.93476849946
1064,474885.83620787226
1923,171790.8114892312
1988,121787.15082980222
2325,173122.43650207564
114,178157.13685501265
2700,143413.97404625395
217,142769.44229658594
343,164876.89776323066
386,226633.53567516018
2005,152431.25952014385
2908,143161.3142046538
1814,221102.0947444225
2446,531933.6576358641
208,155523.26466628833
1679,127104.95805176345
822,327910.9326039364
6,189722.3773407046
1781,402213.0835235691
2397,267558.5774180778
2340,291871.4316680373
1618,190794.0714076445
2843,104977.43249844506
1061,358353.6490708328
2786,129698.61270442745
1935,132611.298552758
1341,120842.95890825395
521,262523.1272240445
2136,149657.35349225625
996,195198.36733126658
227,157627.9011909249
135,157222.97242246676
1167,169525.84431669215
294,241211.34197496553
1776,200818.95424467826
540,181623.97327059857
1717,167611.19113541878
2303,131984.5855396925
116,162395.26108801813
127,141424.52411704528
1371,132044.25300522213
1014,156285.6394468175
1507,115402.43196011745
702,139353.74394582643
750,164250.96915001379
261,157273.2349412314
1559,106754.6603631816
577,194615.93533035248
2812,206210.0288559556
2080,150449.02399729702
1368,115343.72185336192
2376,134965.24433745566
659,110523.14775933631
1235,126329.73146086143
332,82787.36301474193
1917,131924.11244964256
2094,265138.0331098987
1460,257208.8320212982
1471,210972.03436693852
1509,126626.67303504373
1922,130120.41987470392
433,462090.7188835886
460,255619.25296459498
1116,251771.24766369577
1137,172864.97291750024
53,171510.25246675752
2354,233266.3085630838
1475,198237.9105813788
1761,612345.3489558124
842,155380.1793657793
2739,178038.29109205632
2509,151448.904411197
1007,217843.83311012847
2610,171702.66317466897
1952,97896.61122976114
2719,152345.26050145485
2921,115265.56244413347
1966,130567.94080675647
292,129262.79760555118
1204,198951.66378637598
1829,239155.94535143962
2419,198504.35015505942
391,153665.98884128718
798,118163.93767929869
481,191680.4818416416
193,170904.94573276344
555,135449.04371288154
899,80846.1561132215
2357,193343.07168966086
328,135133.23856951713
1356,116536.16564336157
1154,124223.37301849877
1730,180979.44585170067
2249,161298.5889749795
1119,254142.18688194253
2856,153570.67747950694
1394,142880.155438699
2587,140748.6386431547
61,328334.8793304938
2661,184638.30027871998
2711,142738.15681136528
1147,196773.20992920786
757,139533.57409602794
2623,102954.81800162743
2378,155911.19920915927
1413,139384.3778274606
1722,210916.70398312216
1112,221061.90316094214
1623,196948.98672003113
1201,186448.68293198344
1513,106892.34106095367
957,226697.12040567552
1171,251213.47609245233
1145,204939.2496678326
2726,253765.76371220587
703,177742.28675383472
760,103905.8428664398
1964,135644.32596809254
2512,167152.1598751514
159,136267.2096515662
1281,167587.34304336066
468,182991.38258016587
290,123992.4283749034
665,98869.17499410069
1463,260225.48654061454
1792,243437.71247360454
923,140855.35978635054
500,253370.97915546258
1408,156829.4920991918
331,93894.94420256282
170,139907.48097835848
2192,111104.85188925802
2571,238511.53431787837
2314,173535.1684860918
2647,119034.17806392492
422,394618.2695533848
2457,358942.42271923914
1838,234687.5290134513
2805,255896.6785592487
1645,167735.88413817168
1711,294694.7045126474
2825,271215.9209745738
322,354569.30098949897
2103,265339.7303562819
342,117707.3835559196
600,131417.6418773046
488,202893.20684014237
1725,367118.0511558354
2246,261045.31392097735
2847,176405.4207921063
806,244599.44203988052
530,235092.03999326052
963,178433.4565864037
2678,105079.97755028446
171,88293.65863084015
2401,393682.39270729193
805,235384.54423506703
2259,191761.06310906974
1748,182712.5764525389
1361,148060.94731143786
1677,134666.9197105231
1406,158429.27796089012
2322,247337.44465091036
688,162500.2320887452
143,134533.73252974614
804,212396.53157990167
1214,161841.0960049377
2828,178462.62893740437
1999,173259.53238798317
2467,199373.47477663984
2665,163181.2422834744
1538,404979.58814586326
398,126381.63369159379
2822,142054.53857505834
2157,149817.95094960043
1856,183770.7770166637
1269,109396.17910154951
2570,116588.59126137095
2320,235107.15548085023
1517,121657.91338321286
2304,127066.83502374982
1312,97541.96209000179
2012,147434.13747758343
506,220199.39253658958
2865,187846.40022833168
2367,121418.34223896595
554,101616.04148129179
238,136755.6537296466
1954,126829.79709080601
2488,121160.45020382895
2291,116707.50639446122
1969,117170.29107725582
2725,156242.8084585117
1482,155013.18407157052
2763,205876.0346683297
503,238348.79050750856
1584,243300.90808020666
1531,150819.4043383177
2210,139139.7859388971
459,349036.2345991555
556,139686.5858498172
1347,147389.8065956938
1290,97980.2542951752
1388,122836.21905233328
1571,188619.59773695955
2754,192612.21948710975
765,146401.11174272123
2494,128907.11209000406
2870,221186.8710715796
7,182563.4160274411
1114,250033.16934979925
2418,276366.8424806135
291,194495.1707800902
18,342062.98734435905
39,402297.0995881385
1001,272656.0342805026
2442,242828.0907690425
616,132205.23496752966
2680,97204.20433796986
1414,125896.66198302484
289,151778.1652061114
40,262953.72268017003
860,134342.2469671797
409,139912.9058651431
673,129094.43541938721
2427,188967.57382751838
2036,202430.19700547375
2564,152711.09789921646
642,138809.03567068724
1008,185009.79811338618
1908,144079.54197014373
2519,220721.6057886409
1369,91902.11104515089
2855,162676.66816018528
712,100536.57661643426
1943,96189.61338454008
1958,133385.67174868018
107,143280.2334979486
2295,162803.1866213245
704,98826.23970193243
676,137108.43713502062
259,191388.14958248037
93,277805.29174863955
106,230343.25446756405
2315,194177.11843169134
1050,120423.23155634568
1095,196470.0202636597
2709,153094.15950233513
758,126636.6737068336
1496,157073.42012925324
2370,138833.60485597677
2458,281015.6556801811
2733,140758.9575659053
161,248599.14857447922
726,167282.60074885385
845,201502.5878302661
947,253533.67418849765
2232,104385.45712843088
2563,171927.7359030754
2299,119663.11752669205
211,101821.32344772792
605,151808.1522873909
1478,204380.5826480926
2247,241261.75418681113
2274,191770.14293112603
2869,177100.87159221325
967,237298.0096007664
2656,132711.46267366016
667,175578.40161539483
1042,122107.89592615342
2023,165062.00319408707
2447,396860.10635921796
2055,139170.9687833342
2275,329997.6005890649
2204,155833.74031867416
1563,266916.9866494621
483,191540.92946397097
796,141217.29986494972
1526,148390.7800642901
2042,157659.24488212785
442,323616.41419313464
1693,314430.52965678443
1468,223013.00830415677
1430,209269.6756027538
2605,79110.40222828595
1529,167033.2727107207
335,134796.15837760194
1287,138231.4861015469
31,100124.40595872139
1785,295464.5847022275
82,176720.26343324422
2620,133666.0966808497
252,193907.999528636
721,87677.20914852877
2165,193480.38780886412
2316,191317.47601065715
