Id,SalePrice
2658,147724.45698639727
2718,175920.86698810468
2414,196684.17362223897
1989,122872.39278022449
625,188628.43320809366
333,98104.49980186844
1327,123968.99858476472
858,162079.92762347276
95,181443.77851594865
1568,167506.74164557055
2482,161975.3372003988
1364,137970.1064651476
2584,162464.98280934835
818,277103.21309702046
2673,173598.53130847137
2089,141228.79323030252
1297,168054.86354979244
790,118284.20402902603
2616,194342.1706240227
720,180284.56082534263
222,147699.9876134125
557,131952.04204024436
1148,212437.70759054492
2766,159173.04508950957
534,185414.5912399642
1452,123761.1699642124
630,135602.88149899198
2648,119170.72852665272
125,152938.2383365932
1904,78573.42155367632
1670,115022.4646126923
756,105339.32027849124
717,228113.83680739134
1032,171676.89126646135
852,216087.36083969264
1731,177272.8477243417
2639,116368.3984214364
2071,93615.66137245615
1267,128620.39640907792
1851,198182.23642218177
567,171187.64358909774
2439,214228.821430999
1898,157767.37733542427
647,181141.0184882725
2256,230087.85646963373
979,115396.14973808269
1444,214450.8210417025
2485,123632.72121973422
157,135033.91878999866
88,124409.67880643634
2003,118002.81954727252
186,186772.91847438004
1425,257310.51649630858
2695,142709.79547975914
738,105159.05079082481
395,164132.12940771537
1353,159667.14072141712
1878,143855.78143022337
390,155055.7248100391
1456,236621.61320145242
1103,301229.19996696024
1387,128127.83060902532
2070,145137.2765828364
1199,176560.51056470265
2479,185086.9718052552
501,317421.22816623654
2362,106704.2434890866
1718,198154.32627733474
2188,93706.62030307858
1483,152609.77834752182
2557,94819.08051578235
437,356834.71756160003
2224,184200.33346515344
1628,171591.91649576565
397,136505.30267664802
587,197531.3879796933
971,143107.04666251285
2611,144268.86766792013
1887,103990.16022900179
2399,356918.63243459316
2148,204452.25438383388
304,115714.47988156749
1997,144678.66072486425
2817,122015.47435474087
1431,195158.28653389937
427,370842.8813518302
263,129486.97881655056
598,174119.4332674889
2895,229950.4669805019
687,149979.57516806424
1822,138968.11390197653
2191,104720.39702105448
179,134628.00511338766
1009,191527.2423809732
2010,131261.16928727576
1991,145973.7014314799
1411,162974.80293597403
1721,236789.16058682476
1144,198223.8921432927
593,212162.64531807316
575,311057.95921593154
1249,175181.46131834012
1604,126283.5165614005
1064,503533.2341749455
1923,156274.00103012985
1988,116615.47696999839
2325,174948.70188523043
114,188855.87431869563
2700,145183.54546027223
217,132150.41794547794
343,162912.78918281713
386,234905.22312410388
2005,132855.1193129616
2908,141142.53950474123
1814,222468.55032962825
2446,520940.9586713606
208,161244.13829234775
1679,117482.21945143817
822,331987.849865441
6,195637.67619660875
1781,402233.1238532524
2397,269159.7184475189
2340,293108.133435857
1618,180678.76474631584
2843,122388.159117534
1061,367824.3850301736
2786,124001.29579544545
1935,138449.2316531938
1341,119921.43759109668
521,259414.47478315225
2136,150402.7862059457
996,192223.29840398574
227,151290.9235678308
135,167377.16956307364
1167,156239.6758914947
294,227404.2268313125
1776,200320.59349394558
540,178377.57503506303
1717,161518.11604834377
2303,129191.27551623865
116,168542.44000867597
127,146561.69498144995
1371,140559.06917506046
1014,160516.32019074057
1507,111822.42741949517
702,134039.8802830687
750,154867.51317588164
261,154240.73783918604
1559,96879.01364521957
577,221154.0037272569
2812,205508.4460126619
2080,152185.69962543796
1368,125272.2090478951
2376,130121.61137354517
659,116184.32503351956
1235,123744.28839678517
332,83553.13950924722
1917,136944.71702112217
2094,281261.22542687994
1460,263562.41798090364
1471,210815.21880577673
1509,129559.37601092241
1922,135534.50299975392
433,466015.9631085304
460,257966.883874078
1116,235184.95092147298
1137,167282.76735760702
53,171637.8811707904
2354,232888.9830421284
1475,199851.88677086247
1761,618249.7756229866
842,150548.06337110532
2739,186003.759018711
2509,151269.05997862064
1007,215969.38821335885
2610,180830.7529752409
1952,97077.59036780824
2719,161480.25824292868
2921,99994.25626581997
1966,131248.99132810172
292,123244.64989420073
1204,190404.8317168004
1829,257633.9347418769
2419,194174.96563842476
391,157612.03247067065
798,110397.43705795906
481,193391.28945676296
193,203366.46650783587
555,130783.63737353958
899,85002.85133542179
2357,187062.20784690682
328,128256.95308101745
1356,117887.26842852758
1154,121406.30835929528
1730,175647.95178125528
2249,157363.46926882857
1119,259084.66506296507
2856,143010.4727925189
1394,136519.1764653533
2587,119781.08701925838
61,344913.95980474167
2661,198186.41794565995
2711,136024.97976394102
1147,202593.83069459553
757,141890.9619602067
2623,99964.41310827062
2378,149188.79285892093
1413,145453.3634341823
1722,213955.33757281303
1112,217912.2163421606
1623,193802.82976324175
1201,195983.14357369926
1513,119074.75174295696
957,216217.8924294896
1171,265898.06948458217
1145,211653.50973163542
2726,239103.6455681549
703,164295.79834084754
760,100419.70943525326
1964,140961.69572025223
2512,160334.0416982748
159,127360.47791644657
1281,161478.2878600061
468,185992.9988423432
290,124864.42388991528
665,94834.02006298705
1463,252428.9905158845
1792,241035.78688418283
923,138363.80386628368
500,271969.7935246759
1408,158161.01948824787
331,89052.30995294367
170,131627.7650841773
2192,110571.6099279287
2571,311934.14832960186
2314,170021.2214883117
2647,112159.77029414901
422,410698.26594027015
2457,365587.07724068046
1838,212002.9613941488
2805,240830.51528808562
1645,163178.34796463075
1711,297054.9603622566
2825,274734.77058759716
322,363470.93792991946
2103,269086.7348530898
342,113290.94679688329
600,132976.6237967937
488,200322.12326515737
1725,356132.4733553715
2246,246230.4621283009
2847,180305.7873307704
806,251816.7304786511
530,231661.50613455474
963,181322.4146744582
2678,103409.29740750114
171,93505.80469582137
2401,413339.57121221675
805,248324.7366753473
2259,213616.04088035872
1748,166871.26974696197
1361,147912.10015659442
1677,124847.53309117747
1406,152128.89712213897
2322,234143.67553860697
688,156952.23817160787
143,135935.05595825572
804,214471.81743115644
1214,159234.26617253455
2828,141399.40806501108
1999,197927.78204071525
2467,194891.10740106707
2665,158356.88160125108
1538,360648.91140976106
398,122808.39276193669
2822,141955.3719712781
2157,148676.8677984416
1856,194941.24024305725
1269,109893.41931964374
2570,113934.16698284482
2320,230430.6741058899
1517,121748.35505338338
2304,126837.02577510587
1312,95549.36943956389
2012,139882.68542204075
506,235266.97318390556
2865,193606.36710307555
2367,113440.13010634613
554,99392.57112159963
238,133115.6206509283
1954,121702.97166363202
2488,128623.44434021976
2291,103778.92529756238
1969,110588.71003498763
2725,157029.30928925407
1482,152609.77834752182
2763,200796.47664632427
503,254026.52757263446
1584,243382.01332845105
1531,144100.91191293084
2210,143945.4036638225
459,346862.07409857225
556,136044.93759758887
1347,153864.1716803119
1290,94956.36626722902
1388,116959.72684955687
1571,199175.3023415517
2754,202491.10782181934
765,147667.50015408138
2494,125286.5635228301
2870,200311.73461959546
7,190377.62587392319
1114,251921.8962475059
2418,292384.6191154551
291,156895.5414857804
18,341376.88579378976
39,406728.48248687864
1001,273164.419922547
2442,239956.50086201285
616,123376.02647550104
2680,84176.40033054333
1414,125734.7670723449
289,143543.6416326969
40,256171.3454223529
860,130467.9270786
409,127413.8638285705
673,134182.34824359912
2427,176848.8949791882
2036,208429.95274767713
2564,157083.78392443634
642,144213.99783032126
1008,187085.93516588406
1908,138610.2556627263
2519,215185.43901503476
1369,94584.10675505735
2855,161490.7107236546
712,96560.66867052045
1943,98811.2770227394
1958,131511.2306371596
107,142289.23893299483
2295,177414.71235416795
704,94973.9680300547
676,128849.00847442629
259,191237.1739553855
93,292042.04771256674
106,239811.23366467838
2315,192086.07425808185
1050,116504.66266419528
1095,201501.92174384693
2709,146790.14306119486
758,145908.88479629235
1496,155774.49745607207
2370,127488.21344374232
2458,265399.00764149893
2733,133743.84045595585
161,277719.6857574539
726,161013.83172258188
845,204139.60119549872
947,264836.362376609
2232,107857.29571008714
2563,151643.20159343808
2299,133350.86488972238
211,96032.30075885403
605,145881.66388059745
1478,207327.49387402128
2247,243439.96575300154
2274,189753.51353555403
2869,188508.71295463777
967,226859.9350956111
2656,136225.97405123213
667,161934.16000712814
1042,114793.58893753438
2023,164489.55956176308
2447,411767.37022553524
2055,132112.22898920858
2275,314707.6415311778
2204,169087.89539678287
1563,267499.34438101295
483,194436.72982409748
796,132873.45133309107
1526,152474.1011305494
2042,142614.2884918892
442,334524.59048946225
1693,328749.69808659353
1468,225318.87207456745
1430,199390.67999671536
2605,151675.43325902952
1529,193683.21396694437
335,133382.41119292134
1287,141972.7548918459
31,97572.83132027273
1785,313767.6749378572
82,173497.8697951265
2620,132831.6594954551
252,187504.5710291594
721,74840.38708352784
2165,193988.07593416102
2316,186356.06447540436
775,142192.45187897046
1558,101635.41407628471
17,212396.18411727546
1022,215258.93811354943
925,131400.7995986339
438,285809.0654167735
1270,143597.4329828858
1272,120580.94675669246
215,154253.83169241814
266,233038.36380134447
2402,261677.14386636563
1250,120845.301112393
1984,125558.2669364769
1279,147189.209595811
377,261327.0772709428
1252,147306.480328555
2156,260246.23012664722
499,301231.15482970444
1374,117080.23087095245
2898,227429.32176231348
401,126505.96394572634
2721,165501.8068217017
2078,240839.99162891833
2589,126154.97269502097
1946,237762.87069925625
1334,122737.10850588711
2781,229564.38709742986
431,403076.9243169269
576,216748.8686768472
1474,209131.6327101571
2254,146365.90536430114
2155,282340.803473713
885,116132.65997352052
643,131321.64991394963
1944,129925.19508278224
480,203256.43646490734
2845,95074.92199135275
2387,337309.9698427655
2407,198496.76797239837
2527,165619.71980056903
2514,143560.23217633384
629,164039.40631071676
80,226671.36934295495
1876,134864.29863408435
1546,129690.75282917422
2518,174939.4390127977
2347,169452.11028858146
783,218233.21801012103
1322,83778.0691211179
194,90660.63024099066
1770,295232.1289419163
2143,138257.3375507445
1229,206852.03872828657
511,266453.88051052555
46,199504.06371265257
1348,203525.18476977432
2465,189841.4187382649
387,236837.6815964332
873,221241.8000934826
1918,126188.48665636725
2764,239797.86076664273
2184,138579.1557100255
934,143486.1284635927
1920,130279.99147920593
2631,147095.19957222577
1768,684041.1231488751
2040,119387.06644655312
1749,223965.4899396616
834,251911.98700209704
1457,250321.98598008064
79,120020.32871662291
2302,127003.75412608222
1817,148403.3285762614
2755,266576.01050402125
359,180413.29216229034
2059,117756.49441401764
2092,245134.70965852414
2516,225339.00383689284
150,114176.87104536674
1656,151454.6460772333
83,100849.11112026824
2411,201354.5080188856
795,95090.0368874704
2312,221719.20740348194
2917,95533.92875442911
1624,184022.3664408059
2215,273883.5202841535
1211,138608.67760504922
1485,149286.78265309567
1024,164659.55898233847
570,188673.3349141104
2874,141392.23100704452
700,120808.58104068185
2756,206079.48993803404
2022,180822.12462630656
583,233122.75954932132
2392,373156.36713263066
2424,200553.30190348066
212,105926.38096674831
736,136473.610924083
1610,175580.48694131203
890,129075.00870149262
467,183939.05859480213
578,212461.79723473292
1747,184488.87847066167
1149,161098.4790696638
2758,226475.79607546033
857,132701.8745926854
2219,292780.37591021636
733,108772.91076161526
2909,120763.19863550861
1798,262938.855890299
235,122756.180720116
2366,141415.8431956841
1027,140403.31994115433
1195,143557.16873302747
1303,77246.16476711593
148,181508.41017411687
608,157043.15318665575
2515,188108.60297914097
821,286660.65036769677
2500,279082.4777960703
745,126871.0021676099
741,134325.0157393372
1611,108633.12223962074
2532,134777.38656912086
1081,201317.59848781407
1692,439540.20990766736
2520,178983.20916242656
276,107514.46912050924
1992,129812.88142965587
663,70481.4420757569
418,127758.82511327807
1733,189456.02464898693
2359,149613.06244317026
253,187732.49027947418
1518,185153.5176648323
2035,136789.32282495406
2919,89162.65444037115
1540,256452.6578491003
2120,145418.83916313574
1674,184466.67106380715
256,150198.57919792001
2361,115601.03546752904
978,87825.33919296975
2280,167917.06129898218
2095,241035.31320515013
1709,321783.62249731144
2801,254228.09207836384
1246,114546.73875876835
2373,116498.88190717911
1055,291670.56183636753
2017,130177.44478794847
1099,258410.3768681317
1344,98850.75008935618
835,179903.0287213855
1117,207007.692666048
2043,92165.3355129919
2085,138712.36054312869
410,150679.74658575706
2650,111615.5824644671
2867,166639.72877559805
1668,121238.5975724544
1161,155877.6200011775
2122,174306.884808286
2539,144599.69478765372
1047,139549.40905662221
1445,136575.58531359787
541,137557.6601002588
569,219763.40851957712
1276,129599.57411767679
918,145375.0959392591
326,168470.48830202923
1936,130963.3146686897
895,108029.34974877762
257,152778.13592140935
1241,171292.5446992142
1545,122965.67643457958
1189,178986.74461126002
270,149223.3125659801
2066,206520.34341755137
693,120520.75060382728
1259,139114.33604981264
2916,149760.61516587055
2321,316304.35363088205
1977,99746.67472856928
1895,154017.86487609983
1240,158016.1709281443
85,149715.16034264938
1823,122981.42418034341
825,293213.94089961913
110,213633.62890546068
697,108032.26471987608
2297,124375.39513126458
1231,137737.5354386795
1355,134029.00265744096
968,365364.92385635537
584,218447.57954397833
1315,124353.24268801871
1606,140440.8162356074
206,128012.37183982013
1685,386596.2868353516
2016,146395.81959269138
869,215224.83027951306
2135,133000.34705956126
2346,174039.7685061414
2430,216516.88364223012
2198,95699.5543361819
2652,132258.44227881156
27,120212.66571513409
241,176486.0178688014
906,140063.7415581441
1506,112697.57082104456
2098,394134.73136204446
1435,207576.60772661728
2213,130275.12791092263
1274,140565.77650942272
743,73201.33086122021
1737,207393.69690989205
2797,287111.5759991029
2185,86377.842339277
58,165115.2555298412
830,192655.92363880854
808,121043.25490083198
680,147935.59130875455
1153,121082.15836368485
1291,147029.6478652
1818,142816.86891100337
2161,189991.08911097667
1883,134177.42915317576
350,381390.09128872026
2473,153645.76979577928
295,160745.34236079172
293,203226.1560664086
859,128608.85266120969
288,78499.07288771204
1578,155915.32245404454
102,163823.67009210252
2831,162671.49849120082
1030,164182.0072242828
2551,135587.62841743018
1286,168701.02753419653
958,303506.4065253991
776,131795.11587941338
72,226292.62193792552
2263,261454.08676341904
1866,157909.11515356577
2876,93220.86342832321
2146,269898.7510525995
103,156960.66564555676
1500,142601.71419277426
492,184488.8459559324
167,138156.01176854904
2597,125586.68279760465
2685,116165.10380179138
1035,158432.19790378097
1220,83237.39922422469
2602,161896.79684659044
2159,217054.8964733159
695,128089.9333155301
1109,246443.95741565328
640,163143.9653838299
1652,153617.6718480498
2090,186841.55765854756
1188,178831.6106420428
2345,218392.9974114569
1059,426357.80904851505
2751,244910.20063166495
128,216553.059032145
1523,196426.86487189122
