Id,SalePrice
2658,157254.0972255462
2718,135665.87126473017
2414,191546.07611112858
1989,130772.75186868239
625,186588.44722873333
333,123818.02996871997
1327,131533.94479777955
858,161305.97968184995
95,217048.99980782456
1568,163850.17853486823
2482,176318.71187507943
1364,146179.90049585595
2584,175496.6182670017
818,273877.66599811043
2673,162794.07861289405
2089,106567.67658897312
1297,160436.63513933524
790,138607.3551808959
2616,183011.3142536187
720,217245.21824360435
222,135498.9249500542
557,136175.81392598496
1148,208425.76699665264
2766,156968.140397506
534,197311.89645461916
1452,129983.44394541523
630,125003.6228126607
2648,109939.09062080439
125,154789.30601749104
1904,84412.08461183285
1670,126978.71868721435
756,113995.64103049983
717,237188.97485436694
1032,167435.46606362672
852,212129.50964417355
1731,185651.9062142143
2639,110176.86128183451
2071,104895.95978839503
1267,137844.46226197682
1851,204767.34094439837
567,168982.41310136643
2439,227028.53497854556
1898,146214.29043922696
647,141872.46660429175
2256,213814.31676708348
979,125046.34152740799
1444,215625.2765784945
2485,131455.90740051382
157,132804.31792580138
88,138253.75690333583
2003,132597.36530865997
186,221650.2700560399
1425,263252.70366999856
2695,137958.67371841366
738,126032.07378095978
395,156265.9188015717
1353,170315.62753507748
1878,143253.28503458344
390,173351.29379377846
1456,230077.74123697472
1103,310913.3154785034
1387,136511.93569450712
2070,138919.93761210272
1199,192381.69035338558
2479,184870.39095127676
501,292939.5685016192
2362,115893.41068267514
1718,199327.01457537885
2188,92348.7174223524
1483,162695.88831618428
2557,106010.80259577335
437,344099.8111108281
2224,176633.47803111267
1628,184713.07424584028
397,139717.17496804224
587,189736.1643445018
971,91869.61092657532
2611,151208.32540547493
1887,112269.55717517328
2399,337777.76864145545
2148,210894.21376763252
304,126901.4823975368
1997,134520.33210052195
2817,123908.74877857331
1431,189118.90850479022
427,329542.1315310322
263,137644.08629830054
598,181105.4734104196
2895,239943.90454984904
687,154862.58361829288
1822,132682.90365828143
2191,103667.51475674161
179,148160.5421015258
1009,196730.67441729657
2010,134308.32672257425
1991,158999.29239802418
1411,144500.0029648281
1721,240959.53844756767
1144,194169.59319263024
