Id,SalePrice
2658,154859.78312671313
2718,172351.73214770685
2414,199298.80955885717
1989,125185.64667234162
625,199324.87031805044
333,100590.60038809142
1327,124919.75677576147
858,160768.24183644343
95,178808.41157866103
1568,169769.4970689086
2482,161987.00157608403
1364,140950.49881297746
2584,160566.599944207
818,277773.0491365009
2673,173848.40417342877
2089,142754.06138450207
1297,167383.87638127082
790,118447.81913797266
2616,195050.0775365287
720,182861.93174852544
222,150289.93118924514
557,132378.28528373857
1148,210483.31484081707
2766,154511.0271003258
534,188707.236717032
1452,123406.80589213599
630,140315.10537186684
2648,111933.0882922756
125,150895.2131227454
1904,77383.12997390098
1670,114778.5519095255
756,106049.881904485
717,226344.87370565353
1032,172211.34571939847
852,217689.41909608277
1731,175341.2458459344
2639,122620.79017960685
2071,91441.13531266496
1267,130707.9458772992
1851,198824.08313956874
567,170403.66000736514
2439,217600.75423171677
1898,154500.8226800022
647,181002.9099837985
2256,233343.9989693677
979,116316.98421088405
1444,212332.5566328074
2485,123153.90838088834
157,136961.5681764599
88,123698.5938144818
2003,118694.77651268186
186,189186.89773309085
1425,260721.09109467664
2695,141732.34576716687
738,104722.73346504671
395,163023.03932655908
1353,160449.86991798115
1878,141268.66674666677
390,157075.806665996
1456,233090.62621111673
1103,294855.58014553756
1387,129652.58090845509
2070,150757.09528064073
1199,179181.91723929803
2479,184125.08846153162
501,321747.5708168934
2362,105750.8708754293
1718,198422.01264264254
2188,97324.27388107732
1483,152137.03116077973
2557,94827.51873162582
437,360593.51305011846
2224,190975.21583433877
1628,169108.2323785895
397,137314.21328634044
587,203718.37296631257
971,142902.7534947156
2611,144823.83709472034
1887,101243.65539041115
2399,342724.44704668457
2148,207653.79395112378
304,116980.99529254482
1997,143707.00893317448
2817,122836.72948270185
1431,194167.89378691578
427,353913.12008600356
263,129517.67232930457
598,176524.35443111978
2895,236680.49939469455
687,153095.12253640377
1822,137948.2971528613
2191,106527.43382859038
179,138661.14019090356
1009,194168.61301641213
2010,132681.48033149895
1991,149389.38059844932
1411,159609.46961758562
1721,241008.01198630588
1144,197356.0294152675
593,212797.90715558754
575,300814.13570638286
1249,173248.1490532701
1604,125931.23271186501
1064,491570.48088767903
1923,163457.90652803367
1988,118217.77733956225
2325,169524.2764438818
114,188608.24010832846
2700,148227.80360612486
217,131130.491506282
343,169766.3901982897
386,234281.3800139847
2005,132712.28980669813
2908,141433.9877474993
1814,223500.66261830495
2446,542204.2163847783
208,155907.3911026516
1679,117049.0078590735
822,334993.30212456983
6,189773.13428729767
1781,392731.9911652233
2397,261831.2755995781
2340,301466.00517280103
1618,182490.84061168978
2843,121231.82099160322
1061,355051.5898228218
2786,123623.8242786001
1935,137860.46118637416
1341,124570.99900781002
521,265930.6534086019
2136,151627.77632084297
996,193741.04615302343
227,158860.08491202415
135,165878.99590378607
1167,160435.24292578967
294,249802.16379979852
1776,198037.61668040836
540,182014.02568968505
1717,154993.41164240584
2303,129410.21430693816
116,166739.09961497938
127,146098.1894591013
1371,143283.96899092637
1014,164818.8323185703
1507,107836.66185279912
702,133344.7522507549
750,160247.48075865716
261,155591.85389678052
1559,96523.96856771962
577,222628.88262569153
2812,205095.21478466215
2080,148713.39273688945
1368,124088.01408118167
2376,131290.42072947777
659,117923.06031926676
1235,122908.55256403326
332,87236.9785542723
1917,136387.27661227068
2094,285701.9521937586
1460,262621.03215589473
1471,206275.78814401187
1509,129958.84871875502
1922,136046.95926734153
433,454530.26625724416
460,260354.82550443555
1116,233141.09384799836
1137,166874.83493126667
53,173817.08203218452
2354,239010.16489169275
1475,200087.74179745605
1761,614382.4604310454
842,152108.91287849622
2739,189207.99667124217
2509,151101.76868128858
1007,212702.65449267242
2610,178341.21798888527
1952,96680.28744432637
2719,155320.24419867832
2921,102511.97808255347
1966,130390.86944301329
292,124765.42830478447
1204,193587.01218474293
1829,253696.00232432707
2419,193278.03093184278
391,158710.16002422196
798,110559.2035246962
481,193018.60283054542
193,198884.1832965741
555,130664.0795667066
899,85258.33336494162
2357,192840.73195749836
328,131430.913964796
1356,121899.47741607088
1154,121957.27940544771
1730,172756.65123889412
2249,157826.34292647423
1119,261235.40129869996
2856,141964.77566998228
1394,136741.2220620892
2587,119221.90301378461
61,351929.68711993156
2661,199898.6873291402
2711,137924.68672194905
1147,201726.16676481997
757,141377.08225692375
2623,99368.19099412979
2378,150359.6248125595
1413,147838.55353959207
1722,217582.25966911213
1112,221732.7622862885
1623,194116.07239844577
1201,192925.8473778795
1513,117470.1488440287
957,223568.4643353049
1171,257657.88453767027
1145,211504.28156429756
2726,242454.8766231619
703,167344.77267113575
760,101294.81205196353
1964,139768.98577092736
2512,165007.13349250756
159,133212.9702280404
1281,164124.8990822346
468,184095.9497152328
290,124125.71404748464
665,92424.52991045924
1463,257422.53388273733
1792,239743.82693759195
923,139787.94510580963
500,268128.5136718186
1408,161385.05996051346
331,86611.26502019167
170,127697.62429885194
2192,108974.00605720187
2571,316078.20746488636
2314,169430.81420798696
2647,113315.58315237256
422,416242.02302573016
2457,348132.24909242603
1838,213348.71876292018
2805,245045.40647132238
1645,164764.71623844164
1711,289158.72747077217
2825,274441.8767332899
322,363406.8731918271
2103,269779.5002320517
342,113086.64790635614
600,131225.56851377507
488,200932.37142608155
1725,356374.7450574705
2246,250222.42392579978
2847,174881.3359335222
806,251099.37430491718
530,236019.06127252613
963,177202.8965026546
2678,103176.44079185063
171,94573.5777651713
2401,407837.140671758
805,246810.90876281905
2259,212690.70046541138
1748,166194.20315368814
1361,146700.2533324092
1677,127744.34410269182
1406,159711.47777654207
2322,239065.25773453666
688,156478.14776571526
143,135385.9602104871
804,211717.55156824668
1214,160597.52858040857
2828,143483.96709580172
1999,200304.85884410536
2467,193931.9412989509
2665,152210.0330864046
1538,356540.45678090217
398,122409.78835518917
2822,143117.59309029896
2157,148286.21280039276
1856,188807.09786034137
1269,107278.52342614956
2570,113791.71136005886
2320,229201.78569417217
1517,122879.3541733423
2304,127234.12862512385
1312,96812.10907036136
2012,144434.8602958239
506,233620.33265893185
2865,195064.16929244625
2367,112452.60518579447
554,98946.70713994351
238,132825.68586396088
1954,121219.47634136002
2488,128917.36877069612
2291,106567.57587250628
1969,107806.64450299149
2725,158725.41235010466
1482,152137.03116077973
2763,200729.01073649322
503,251711.14723226998
1584,249349.5878904708
1531,148046.668280523
2210,144206.82395971092
459,344157.2875279026
556,136039.8671189615
1347,154246.09302610255
1290,94512.00825387158
1388,116134.81954037098
1571,201291.94505219822
2754,202867.9215277814
765,147303.3609418891
2494,124555.15998972335
2870,209267.1160857614
7,191448.7516091132
1114,254337.8822823196
2418,290258.2243242407
291,152502.05680693986
18,333788.28244151303
39,394568.30505940644
1001,272173.54135355895
2442,241579.24498407714
616,123808.85686418196
2680,84920.26686514838
1414,125780.35888943916
289,137894.87537459185
40,251282.93829420244
860,130485.76743630621
409,126895.33600344096
673,135791.02182223008
2427,176468.38993112269
2036,209133.2122693897
2564,157055.94843586485
642,145517.26038982868
1008,183336.55339934264
1908,137334.8600196988
2519,234163.56387042959
1369,95664.44540024677
2855,163842.56556444927
712,96899.16269350462
1943,101909.46717332084
1958,130275.24724151636
107,143388.23876068392
2295,170303.93893990404
704,94112.50857674569
676,135466.74221078027
259,187729.70563513282
93,296099.3283337731
106,239339.48871832527
2315,192002.12282574514
1050,115785.20049237754
1095,201261.86821608915
2709,150503.483238718
758,137423.73097963547
1496,156721.31436787243
2370,130564.03956983051
2458,268262.6272408734
2733,135119.97113442834
161,281877.3808902657
726,158082.8595340878
845,204573.9518057233
947,263199.7168399771
2232,111866.13689469406
